Feature ID	Taxon	Confidence
G000403295	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__Schaedlerella sp000403295	1.0
JN713899	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Tepidimonas; s__Tepidimonas fonticaldi	1.0
RS-GCF-001685025.1-NZ-MAYU01000023.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__Bacillus_D; s__Bacillus_D sp001278805	1.0
KP408226	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Chryseobacterium_792626; s__Chryseobacterium frigidum	1.0
GB-GCA-015476695.1-JADMCE010000002.1--2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Klebsiella_724518; s__	1.0
RS-GCF-014268925.1-NZ-JABWRK010000058.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464; s__Pseudomonas_E_647464 soli	1.0
GB-GCA-004556555.1-SFGP01000099.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Sodaliphilus; s__	1.0
GB-GCA-003833095.1-RIBN01000070.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-485; s__CAG-485 sp002362485	1.0
AF175402	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Leuconostoc_B; s__Leuconostoc_B inhae	1.0
RS-GCF-900104225.1-NZ-FNJK01000021.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	1.0
RS-GCF-018619375.1-NZ-JAHHFT010000043.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus parasanguinis	1.0
MJ034-1-barcode26-umi11821bins-ubs-33	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__; s__	1.0
AB205566	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Shewanellaceae_666538; g__Shewanella; s__Shewanella putrefaciens_665934	1.0
KR780024	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium_483265; s__Sphingomonas palustris	1.0
AB245353	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis panaciterrae	1.0
MJ006-2-barcode53-umi18634bins-ubs-16	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	1.0
LN626272	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus_A; s__Geodermatophilus_A aquaeductus	1.0
RS-GCF-003339055.1-NZ-QPIS01000035.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_AM; s__	1.0
RS-GCF-001460475.1-NZ-JUDS01000054.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella loescheii	1.0
G000828635	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Sulfuritalea; s__Sulfuritalea hydrogenivorans	1.0
MJ034-1-barcode33-umi9349bins-ubs-39	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504706; f__UBA4765; g__UBA4765; s__	1.0
G000015725	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Methylibium; s__Methylibium petroleiphilum	1.0
AY971368	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas kwangchunensis	1.0
MJ020-1-barcode29-umi126170bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Klebsiella_724518; s__Klebsiella granulomatis	1.0
RS-GCF-000368885.1-NZ-KB849733.1--5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter radioresistens	1.0
G000385135	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Promicromonospora; s__Promicromonospora sukumoe_B_389148	1.0
RS-GCF-004127885.1-NZ-QFMT01000518.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Klebsiella_724518; s__	1.0
RS-GCF-005937885.2-NZ-CP042176.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Bradyrhizobium; s__Bradyrhizobium ottawaense_A_502985	1.0
GB-GCA-000292775.1-ALXA01000190.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464; s__	1.0
MH105075	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Mesorhizobium_D; s__Mesorhizobium_D ephedrae	1.0
MJ006-2-barcode66-umi122782bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Duodenibacillus; s__Duodenibacillus massiliensis	1.0
MJ030-2-barcode58-umi37743bins-ubs-19	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	1.0
LC423447	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter_A_155590; s__Mediterraneibacter_A_155590 butyricigenes	1.0
GB-GCA-905373295.1-CAJPSJ010000093.1	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_B; s__	1.0
RS-GCF-015356815.1-NZ-JAACYT010000003.1	d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales_778124; f__Rhabdochlamydiaceae; g__Rhabdochlamydia; s__Rhabdochlamydia sp901000775	1.0
MJ030-1-barcode41-umi106490bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_Q; s__	1.0
RS-GCF-005116465.1-NZ-SWBM01000045.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__Robertmurraya_298194; s__Robertmurraya kyonggiensis	1.0
KC311367	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Intestinimonas; s__Intestinimonas butyriciproducens	1.0
RS-GCF-014873545.1-NZ-JADBDW010000001.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__; s__	1.0
KC295227	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharopolyspora_C_379580; s__Saccharopolyspora halotolerans	1.0
MJ032-2-barcode64-umi566bins-ubs-390	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__; s__	1.0
FM956091	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharomonospora; s__Saccharomonospora muralis	1.0
EU143681	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Amphibacillaceae; g__Natronobacillus; s__Natronobacillus azotifigens	1.0
KX456191	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus hibiscisoli	1.0
ACSH02000003	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium matruchotii	1.0
AB545933	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces johnsonii	1.0
RS-GCF-001942435.1-NZ-MKKF01000038.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Serinicoccus; s__Serinicoccus marinus	1.0
MJ020-1-barcode31-umi34128bins-ubs-16	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_473294; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrio bacteriovorus_E	1.0
G000423145	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Helcococcus; s__Helcococcus sueciensis	1.0
RS-GCF-013420555.1-NZ-VOXW01000047.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter indicus	1.0
MJ006-2-barcode53-umi140219bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-74; g__SFMI01; s__	1.0
MJ006-1-barcode43-umi109112bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Sutterella; s__Sutterella parvirubra	1.0
MJ031-2-barcode74-umi37251bins-ubs-7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	1.0
AB047498	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes; s__Actinoplanes nipponensis	1.0
RS-GCF-006538465.1-NZ-BJLB01000001.1--5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster clostridioformis	1.0
G001854465	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_C; s__Fusobacterium_C vincentii	1.0
MJ020-2-barcode70-umi36588bins-ubs-13	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_B_650451; s__Pseudomonas_B_650451 rhizoryzae	1.0
MJ009-1-barcode40-umi76421bins-ubs-4	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Atopostipes; s__Atopostipes suicloacalis	1.0
RS-GCF-002959815.1-NZ-PPCZ01000008.1	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A; s__Veillonella_A atypica	1.0
KX870878	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter guerrae	1.0
GB-GCA-910575375.1-CAJTEL010000076.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__1XD8-76; s__1XD8-76 sp003611955	1.0
MG641897	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Tenacibaculum_A_805184; s__Tenacibaculum_A_805184 mesophilum	1.0
RS-GCF-002861015.1-NZ-PKIQ01000008.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia sp001808955	1.0
MJ020-2-barcode59-umi78152bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574934; g__Noviherbaspirillum_A_569121; s__Noviherbaspirillum_A_569121 sp001428545	1.0
HM120209	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Stomatobaculum; s__Stomatobaculum longum	1.0
G000987765	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Arsukibacterium_662823; s__Arsukibacterium sp000987765	1.0
MJ030-2-barcode59-umi103643bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Asprobacter; s__	1.0
RS-GCF-001643175.1-NZ-LSTT01000388.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__Mesobacillus_A_295502; s__Mesobacillus_A_295502 selenatarsenatis	1.0
RS-GCF-014644335.1-NZ-BMKM01000024.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium cellulitidis	1.0
KR364765	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Longibaculum; s__Longibaculum muris	1.0
GB-GCA-902636675.1-CACPSQ010000097.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__	1.0
KY196418	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter_910554; s__Hymenobacter tenuis	1.0
G000952155	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Chroococcidiopsidaceae_29158; g__Aliterella; s__Aliterella atlantica	1.0
RS-GCF-910574405.1-NZ-CAJTAQ010000093.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__	1.0
RS-GCF-015560315.1-NZ-JADMRP010000002.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Erysipelatoclostridium; s__	1.0
EU375846	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Dietzia; s__Dietzia cercidiphylli	1.0
G000341025	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae; g__Nocardiopsis_A_393323; s__Nocardiopsis_A_393323 salina	1.0
RS-GCF-000270465.1-NC-017353.1--5	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus lugdunensis	1.0
RS-GCF-013096875.1-NZ-SDLD01000120.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Anoxybacillaceae; g__Geobacillus; s__Geobacillus thermocatenulatus	1.0
AB022920	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Weissella_A_338544; s__Weissella_A_338544 minor	1.0
HG794492	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Liquorilactobacillus; s__Liquorilactobacillus sicerae	1.0
MJ030-2-barcode58-umi98237bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__; s__	1.0
GB-GCA-005223255.1-SWEG01000002.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464; s__	1.0
KX870877	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter portensis	1.0
GB-GCA-007096595.1-SFAN01000178.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Schlegelella_590482; s__Schlegelella aquatica	1.0
MJ032-2-barcode64-umi52532bins-ubs-10	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	1.0
AJ606333	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Pseudorhodoferax; s__Pseudorhodoferax caeni	1.0
RS-GCF-014635145.1-NZ-BMCK01000008.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 daphniae	1.0
RS-GCF-014204525.1-NZ-JACHLP010000020.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Paucibacter_A; s__Paucibacter_A sp001477625	1.0
G011959405	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__UBA3263; s__UBA3263 sp001689615	1.0
MJ006-2-barcode69-umi130504bins-ubs-5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella pallens	1.0
MJ032-2-barcode53-umi21156bins-ubs-26	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Symbiobacter; s__Symbiobacter mobilis	1.0
KF631430	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Anoxybacillaceae; g__Geobacillus; s__Geobacillus icigianus	1.0
MJ031-1-barcode42-umi10820bins-ubs-43	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niastella; s__	1.0
RS-GCF-009857505.1-NZ-WWCP01000028.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Duganella_571129; s__Duganella lactea	1.0
G003481825	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Ventrimonas; s__Ventrimonas sp003481825	1.0
AJ550856	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__; s__	1.0
KC196072	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces haliotis	1.0
HE654547	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus_A; s__Geodermatophilus_A arenarius	1.0
MJ007-1-barcode38-umi42631bins-ubs-3	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__Bacillaceae_C; g__Lederbergia_302195; s__Lederbergia graminis	1.0
MJ033-1-barcode37-umi41284bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_580492; g__Cupriavidus; s__	1.0
RS-GCF-003481765.1-NZ-QULR01000098.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster sp000431375	1.0
GB-GCA-910575625.1-CAJTFD010000018.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	1.0
MJ031-1-barcode42-umi22073bins-ubs-16	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Blastocatellaceae_430966; g__; s__	1.0
RS-GCF-900205865.1-NZ-LT906662.1	d__Bacteria; p__Firmicutes_A; c__Thermoanaerobacteria; o__Thermoanaerobacterales_43504; f__Thermoanaerobacteraceae_43502; g__Thermoanaerobacterium; s__	1.0
AB681337	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Pseudoxanthomonas_A_615337; s__Pseudoxanthomonas_A_615337 japonensis	1.0
AY464939	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Thermodesulfomicrobium; s__Thermodesulfomicrobium thermophilum	1.0
AB691575	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus vaginalis	1.0
RS-GCF-014288065.1-NZ-JACOPS010000008.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Ruminococcus_E; s__Ruminococcus_E sp003438075	1.0
FJ796074	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Ornithinibacter; s__Ornithinibacter aureus	1.0
G003590775	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium_A_486708; s__Sphingobium_A sp003590775	1.0
RS-GCF-003019635.1-NZ-PYGL01000054.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium_A_485959; s__Sphingobium_A_485959 xenophagum	1.0
GB-GCA-018326525.1-BJIB01000024.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775; s__Bifidobacterium bifidum	1.0
GB-GCA-910574195.1-CAJTBF010000024.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__	1.0
G000259155	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium pseudotuberculosis	1.0
G000301075	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Bergeyella_A_791832; s__Bergeyella_A_791832 zoohelcum	1.0
RS-GCF-018408125.1-NZ-JAGSWR010000045.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus argensis	1.0
RS-GCF-017313265.1-NZ-JAFLQZ010000042.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter_910554; s__	1.0
AY972480	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Dietzia; s__	1.0
AY769083	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium_483265; s__Sphingomicrobium kaistense	1.0
G000429545	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Arenibacter; s__Arenibacter certesii	1.0
GB-GCA-004365535.1-SOEQ01000052.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Lysinibacillus_304693; s__	1.0
MJ032-2-barcode68-umi37067bins-ubs-14	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	1.0
GB-GCA-003549815.1-PCMU01000022.1--4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Salmonella_692099; s__Salmonella enterica_689485	1.0
RS-GCF-004766125.1-NZ-SJSA01000001.1--4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella freteri	1.0
RS-GCF-000462085.2-NZ-AVRC01000008.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834; s__	1.0
RS-GCF-014897085.1-NZ-JABUYU010000044.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter sp001435295	1.0
MJ006-1-barcode37-umi183443bins-ubs-3	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A; s__	1.0
